,id,title,text,entity,negative,key_entity,our_negative,our_key_entity
7237,12238,又一百亿平台唐小僧跑路，搜易贷、拍拍贷、蜂融网、前金融建议分散投资," 近几年，凭借互联网金融行业的稳步发展，理财市场上的投资产品也逐渐增多，比较典型的如P2P理财，其凭借着众多优势吸引了不少投资用户。但是，现在P2P市场上的投资平台太多，不免会有一些不怀好意的平台掺杂其中，就如前两天端午小长假，突然爆雷的唐小僧，800亿大平台，也是说雷就雷，不少投资人的积蓄打了水漂。其实唐小僧爆雷之前已经饱受争议，从2015年上线啊至今都未上线银行存管，可见其合规意识并不强烈，所以唐小僧的爆雷似乎又在情理之中…… {IMG:1} 对于已发生的事我们不做多说，关键是顾好当下以及未来的投资走向，那么对于投资人来说，如何才能选到靠谱的P2P理财平台？对此，蜂融君有几个推荐：搜易贷、前金融、蜂融网、拍拍贷等平台合规意识强烈，正积极备案工作，且均早已上线银行存管，非常值得考虑。 ? ? 搜易贷:长期投资，收益中等 搜易贷是狐狸金服旗下网络借贷服务平台，深耕细分市场、垂直产业金融领域的网络借贷服务需求。使用体验方面，搜易贷界面较为简洁直观，便于操作。只是，搜易贷直投项目大部分标的项目在12个月及以上，平均历史年化收益7.5%-10%，在一定程度上影响了用户的使用意愿。 ? ? 蜂融网：三周年庆收益更可观、期限灵活 蜂融网理财是上海金椰金融信息服务有限公司旗下平台，专注于风险较小的供应链金融，为投资人提供专业、透明、高效的理财服务。起投金额100元，投资期限1-12个月不等，平均历史年化收益率在10%-15%之间。 在2018年6月2日——2018年6月21日期间，投资蜂融网你投我就送，送黄金、千元购物卡、投影机、净化器等豪礼，同时推荐好友投资，可再获得推荐返现奖励。2018年5月16日——2018年6月21日，还有限时加息福利强势来袭，让你的钱包赚不停!所以充值要趁早，抢标姿势要摆好，钱包才能赚饱饱哦! {IMG:2} 重点！在6月14日-7月15日世界杯期间，蜂融网特推出世界杯‘蜂‘狂月竞猜活动，每天瓜分10万现金！只需进入蜂融网官网或者关注蜂融网官方微信蜂融网，进入狂欢页面即可，当然还有一种最便捷的操作，添加微信号，进入蜂融网世界杯竞猜群组，即可预约参与赛事，掌握最及时的赛事信息，世界杯纪念银、俄罗斯世界杯阳光足球1.5g足金、世界杯队服等礼品只等你拿！ 新人注册开户还有888元红包大礼相送！推荐好友返现金活动全新升级！每邀请一位好友成功注册，推荐人即可得10元红包。邀请好友30日内开通存管账户，推荐人即可得10元红包。通过本活动邀请好友注册投资，平台将根据受邀好友30日内的首投金额，相赠首投奖励给推荐人。活动期间，单个好友在平台注册并30天内累计投资达到一定金额，推荐人即可获得30天内对应最高的一个奖励。以上活动具体规则请关注蜂融网P2P理财官网！ ? ? 前金融:国资控股99% 前金融，是国资系平台的代表。上线至今,该平台以其专业的服务水平以及成熟的运营模式，收获了一大批忠实的粉丝用户。在收益方面,平台提供的短期标的平均历史年化收益为10%—14%,对应期限1—6个月,100元即可起投，长期标期限360天,平均历史年化收益15%。 ? ? 拍拍贷：老牌P2P平台，收益7%左右 作为老牌p2p平台，拍拍贷应该行业标杆般的存在。拍拍贷的底层业务是消费金融，借款对象多为都市白领，信用好，还款意愿强。 在风控上，拍拍贷标榜的是自家的魔镜系统，对于该系统，大家可以参照银行信用卡审核机制，基本上就是搜集各种信息，给借款人的还款能力评级。收益上，拍拍贷的新彩虹计划3月期年化收益为7%。 蜂融网温馨提示：理财有风险，投资需谨慎。 本文为企业推广，本网站不做任何建议，仅提供参考，作为信息展示！",唐小僧;搜易贷;新易云;拍拍贷;蜂融网;前金融,1,唐小僧;搜易贷;拍拍贷;蜂融网;前金融,1,拍拍贷;前金融;唐小僧;蜂融网
7240,12241,2019 年 5 月 23 日，华赢贷、华赢宝平台突然关闭，控告人经追问被 控告人原由，被控告人却欺骗控告人不会有事的??后经控告人多方了 解获悉，被控告人利用所设杭州华之赢投资管理有限公司、杭州华赢宝 网络科技有限公司、开化慧金金融信息服务有限公司等名义，以非法占 有为目的，通过网络平台发布虚...全文：  ?,2019 年 5 月 23 日，华赢贷、华赢宝平台突然关闭，控告人经追问被 控告人原由，被控告人却欺骗控告人不会有事的??后经控告人多方了 解获悉，被控告人利用所设杭州华之赢投资管理有限公司、杭州华赢宝 网络科技有限公司、开化慧金金融信息服务有限公司等名义，以非法占 有为目的，通过网络平台发布虚...全文： http://m.weibo.cn/6015978774/4389678335331266 ?,华赢宝;杭州华赢宝网络科技有限公司;开化慧金金融信息服务有限公司;华赢贷;杭州华之赢投资管理有限公司,1,华赢宝;杭州华赢宝网络科技有限公司;开化慧金金融信息服务有限公司;华赢贷;杭州华之赢投资管理有限公司,1,杭州华赢宝网络科技有限公司;杭州华之赢投资管理有限公司;开化慧金金融信息服务有限公司
7249,12250,,　　2016年1月13日，安达市民田某等人到公安机关报警称：安达市财富小额贷款公司(以下简称财富公司)非法吸收公众存款，致使大量存款人遭受巨额损失,小额贷款;小额贷;小额贷款公司;财富公司,1,财富公司,1,财富公司;小额贷款公司
7250,12251,#2019年我向总理说句话##团贷网暴雷[超话]##团贷网暴雷[超话]#@平安东莞 @凤凰网财经 @王宝强 @CCTV焦点访谈 @广东检察 @凤凰网财经 @央视新闻 #2019年我向总理说句话# 团贷网，已经经营了七年，有东莞银监会，厦门银行托管，更重要的是，今年3，15受到表彰的企业，各级领导到此平台视察指导工作，各种...全文：  ?,#2019年我向总理说句话##团贷网暴雷[超话]##团贷网暴雷[超话]#@平安东莞 @凤凰网财经 @王宝强 @CCTV焦点访谈 @广东检察 @凤凰网财经 @央视新闻 #2019年我向总理说句话# 团贷网，已经经营了七年，有东莞银监会，厦门银行托管，更重要的是，今年3，15受到表彰的企业，各级领导到此平台视察指导工作，各种...全文： http://m.weibo.cn/7058275650/4356369962178980 ?,厦门银行;团贷网;东莞银监会,1,团贷网,1,厦门银行;东莞银监会
7253,12254,????@平安东莞 @公安部刑侦局 @最高人民检察院 #2019年我向总理说句话# @怪兽出来了 @CCTV焦点访谈 @CCTV焦点访谈 团贷网出借人恳切诉求:尽快全部资产端自动代扣！严惩老赖—冻结银行卡直接划扣，冻结支付宝，互联网仲裁！先锁定一批老赖名单报到法院！震慑撸钱老赖！坑害出借人，坑害国家的不要脸行为！,????@平安东莞 @公安部刑侦局 @最高人民检察院 #2019年我向总理说句话# @怪兽出来了 @CCTV焦点访谈 @CCTV焦点访谈 团贷网出借人恳切诉求:尽快全部资产端自动代扣！严惩老赖—冻结银行卡直接划扣，冻结支付宝，互联网仲裁！先锁定一批老赖名单报到法院！震慑撸钱老赖！坑害出借人，坑害国家的不要脸行为！,蚂蚁金服;团贷网,1,团贷网,1,蚂蚁金服
7254,12255,我们是通过正当的合法出借的，并不是参加非法集资的，因为这个团贷网，已经经营了七年，有东莞银监会，厦门银行托管，更重要的是，今天3，15受到表彰的企业，各级领导到此平台视察指导工作，可以说这是我们值得信任，第二，我们这些人都是平时长期省吃俭用来的血汗钱，养命钱。谢谢宋总发音,我们是通过正当的合法出借的，并不是参加非法集资的，因为这个团贷网，已经经营了七年，有东莞银监会，厦门银行托管，更重要的是，今天3，15受到表彰的企业，各级领导到此平台视察指导工作，可以说这是我们值得信任，第二，我们这些人都是平时长期省吃俭用来的血汗钱，养命钱。谢谢宋总发音,厦门银行;团贷网,1,厦门银行;团贷网,1,厦门银行
7256,12257,????#理想生活狂欢季#诺远，钜派，玖富这些都是吃人不吐骨头家伙#网贷之家创始人被起诉##网贷之家协同诈骗##网贷之家联合诈骗##火箭少女蓄力计划##投资##深圳##上海##北京##东莞##东莞[超话]##p2p理财##人人爱家金融杭州P2P骗局##宁波同城##东莞身边事##深圳美食##深圳招聘[超话]##上海理财博览会# ?????,????#理想生活狂欢季#诺远，钜派，玖富这些都是吃人不吐骨头家伙#网贷之家创始人被起诉##网贷之家协同诈骗##网贷之家联合诈骗##火箭少女蓄力计划##投资##深圳##上海##北京##东莞##东莞[超话]##p2p理财##人人爱家金融杭州P2P骗局##宁波同城##东莞身边事##深圳美食##深圳招聘[超话]##上海理财博览会# ?????,钜派;诺远;P2P理财;玖富;人人爱家;网贷之家,1,钜派;诺远;玖富;网贷之家;人人爱家,1,人人爱家;诺远;玖富;钜派
7257,12258,#小资钱包涉嫌诈骗[超话]# #中纪委监察部[超话]#  @任玉岭 @解思忠 @香港經濟日報 @香港中通社 @今日海峡 @半岛网 @北京12345 @北京发布 @北京市石景山 @CFAA美国华人金融协会 @大公報-大公網 @凤凰民生 @凤凰网财经 @海淀公安分局 @海淀在线 @韩联社中文网微博 @人民日报海外版-海外网 @平安石景山,#小资钱包涉嫌诈骗[超话]# #中纪委监察部[超话]#  @任玉岭 @解思忠 @香港經濟日報 @香港中通社 @今日海峡 @半岛网 @北京12345 @北京发布 @北京市石景山 @CFAA美国华人金融协会 @大公報-大公網 @凤凰民生 @凤凰网财经 @海淀公安分局 @海淀在线 @韩联社中文网微博 @人民日报海外版-海外网 @平安石景山,小资钱包;华人金融,1,小资钱包,1,华人金融;小资钱包
7260,12261,,查看详细>>4月23日，一位善林投资人向新金融深度透露，广东佛山警方在4月22日下午，对位于季华路万科金融中心的涉嫌非法吸存善林金融公司进行收网，行动中共抓获五区分公司的负责人、总经理等主要涉案人员131人,新金融;善林金融,1,善林金融,1,新金融;善林金融
7264,12265,????#永利宝火理财[超话]#《全国3．2亿金融受难民众致党中央书》  敬爱的党中央：  我们都是来自祖国各地各行业各阶层爱党爱国人士，包括世界各地的海外华人、港澳台同胞。2018－2019年间由于上千家金融平台非正常大规模逾期停摆关闭跑路集中爆发，使亿万民众蒙受数千亿计的重大损失，给亿万国民生计生活造 ?????,????#永利宝火理财[超话]#《全国3．2亿金融受难民众致党中央书》  敬爱的党中央：  我们都是来自祖国各地各行业各阶层爱党爱国人士，包括世界各地的海外华人、港澳台同胞。2018－2019年间由于上千家金融平台非正常大规模逾期停摆关闭跑路集中爆发，使亿万民众蒙受数千亿计的重大损失，给亿万国民生计生活造 ?????,火理财;永利宝;冠亿金融,1,火理财;永利宝,1,火理财;永利宝;冠亿金融
